fips,lat,long,state,county
21081,38.64962758,-84.62415957, Kentucky,Grant County
21083,36.72292505,-88.65143315, Kentucky,Graves County
21085,37.46231118,-86.34248968, Kentucky,Grayson County
21087,37.26484328,-85.5540745, Kentucky,Green County
21089,38.54332505,-82.9215658, Kentucky,Greenup County
21091,37.83766422,-86.78280584, Kentucky,Hancock County
21093,37.6976111,-85.96319251, Kentucky,Hardin County
21095,36.85699301,-83.21899516, Kentucky,Harlan County
21097,38.44188174,-84.32869741, Kentucky,Harrison County
21099,37.29943898,-85.88461055, Kentucky,Hart County
21101,37.79344553,-87.57392021, Kentucky,Henderson County
21103,38.44942688,-85.11587507, Kentucky,Henry County
21105,36.6794808,-88.97875928, Kentucky,Hickman County
21107,37.30939025,-87.54670406, Kentucky,Hopkins County
21109,37.41866422,-83.99825483, Kentucky,Jackson County
21111,38.18664655,-85.65931031, Kentucky,Jefferson County
21113,37.87119786,-84.58252003, Kentucky,Jessamine County
21115,37.85106355,-82.8264322, Kentucky,Johnson County
21117,38.93950319,-84.53241199, Kentucky,Kenton County
21119,37.35388197,-82.94981134, Kentucky,Knott County
21121,36.89225732,-83.85403396, Kentucky,Knox County
21123,37.54567114,-85.70138352, Kentucky,Larue County
21125,37.10975748,-84.11321779, Kentucky,Laurel County
21127,38.07136018,-82.72882223, Kentucky,Lawrence County
21129,37.59645942,-83.71513901, Kentucky,Lee County
21131,37.09246661,-83.37999606, Kentucky,Leslie County
21133,37.12306748,-82.85346474, Kentucky,Letcher County
21135,38.53184419,-83.37735618, Kentucky,Lewis County
21137,37.45475628,-84.6565327, Kentucky,Lincoln County
21139,37.21137452,-88.34797529, Kentucky,Livingston County
21141,36.85949479,-86.877635, Kentucky,Logan County
21143,37.02080035,-88.07886257, Kentucky,Lyon County
21145,37.05350953,-88.70445755, Kentucky,McCracken County
21147,36.73874143,-84.48102924, Kentucky,McCreary County
21149,37.5301951,-87.26803443, Kentucky,McLean County
21151,37.71659336,-84.27220275, Kentucky,Madison County
21153,37.70820545,-83.0657714, Kentucky,Magoffin County
21155,37.55218078,-85.26898542, Kentucky,Marion County
21157,36.8800707,-88.32803576, Kentucky,Marshall County
21159,37.79990579,-82.51247478, Kentucky,Martin County
21161,38.59471935,-83.82151043, Kentucky,Mason County
21163,37.96163597,-86.21028219, Kentucky,Meade County
21165,37.94090733,-83.59985712, Kentucky,Menifee County
21167,37.81474237,-84.87488475, Kentucky,Mercer County
21169,36.99459295,-85.63123699, Kentucky,Metcalfe County
21171,36.71225341,-85.71596443, Kentucky,Monroe County
21173,38.03253032,-83.9145241, Kentucky,Montgomery County
21175,37.92465657,-83.25558245, Kentucky,Morgan County
21177,37.21425819,-87.14632053, Kentucky,Muhlenberg County
21179,37.80335779,-85.4657193, Kentucky,Nelson County
21181,38.33342292,-84.01889177, Kentucky,Nicholas County
21183,37.47751843,-86.85368087, Kentucky,Ohio County
21185,38.39791089,-85.448222, Kentucky,Oldham County
21187,38.51679143,-84.82404619, Kentucky,Owen County
21189,37.42823949,-83.68811419, Kentucky,Owsley County
21191,38.69607718,-84.35599463, Kentucky,Pendleton County
21193,37.25023553,-83.22922731, Kentucky,Perry County
21195,37.47088263,-82.39487445, Kentucky,Pike County
21197,37.83218794,-83.82553961, Kentucky,Powell County
21199,37.10466131,-84.57629079, Kentucky,Pulaski County
21201,38.51923469,-84.05055616, Kentucky,Robertson County
21203,37.36642393,-84.31176452, Kentucky,Rockcastle County
21205,38.19484205,-83.42088935, Kentucky,Rowan County
21207,36.99308373,-85.06070117, Kentucky,Russell County
21209,38.29622293,-84.5816631, Kentucky,Scott County
21211,38.21476019,-85.194223, Kentucky,Shelby County
21213,36.74058474,-86.58047435, Kentucky,Simpson County
21215,38.03223971,-85.32749335, Kentucky,Spencer County
21217,37.3677562,-85.3329931, Kentucky,Taylor County
21219,36.8381152,-87.17878374, Kentucky,Todd County
21221,36.80767017,-87.87333656, Kentucky,Trigg County
21223,38.61056487,-85.33775972, Kentucky,Trimble County
21225,37.66166713,-87.94300009, Kentucky,Union County
21227,36.99903045,-86.42672751, Kentucky,Warren County
21229,37.75599461,-85.17407732, Kentucky,Washington County
21231,36.80310688,-84.8251971, Kentucky,Wayne County
21233,37.52168356,-87.67989953, Kentucky,Webster County
21235,36.75700531,-84.14541217, Kentucky,Whitley County
21237,37.73941626,-83.49303612, Kentucky,Wolfe County
21239,38.04178222,-84.7417556, Kentucky,Woodford County
22001,30.2950649,-92.41419698, Louisiana,Acadia Parish
22003,30.65385745,-92.82442028, Louisiana,Allen Parish
22005,30.20406249,-90.9132841, Louisiana,Ascension Parish
22007,29.89946234,-91.06461642, Louisiana,Assumption Parish
22009,31.07796211,-92.00079449, Louisiana,Avoyelles Parish
22011,30.64836518,-93.34173616, Louisiana,Beauregard Parish
22013,32.34569994,-93.05398492, Louisiana,Bienville Parish
22015,32.67932307,-93.60460152, Louisiana,Bossier Parish
22017,32.57991587,-93.88375652, Louisiana,Caddo Parish
22019,30.22931235,-93.35400434, Louisiana,Calcasieu Parish
22021,32.0902519,-92.11752148, Louisiana,Caldwell Parish
22023,29.87592238,-93.19310676, Louisiana,Cameron Parish
22025,31.66778967,-91.84526385, Louisiana,Catahoula Parish
22027,32.82308512,-92.99526883, Louisiana,Claiborne Parish
22029,31.44817835,-91.63814433, Louisiana,Concordia Parish
22031,32.05457447,-93.74130302, Louisiana,De Soto Parish
22033,30.53842039,-91.09777565, Louisiana,East Baton Rouge Parish
22035,32.73926954,-91.23425694, Louisiana,East Carroll Parish
22037,30.84425359,-91.04976723, Louisiana,East Feliciana Parish
22039,30.72985248,-92.39915924, Louisiana,Evangeline Parish
22041,32.13675181,-91.67589857, Louisiana,Franklin Parish
22043,31.59882456,-92.56124347, Louisiana,Grant Parish
22045,29.86803617,-91.75871777, Louisiana,Iberia Parish
22047,30.25734305,-91.3499598, Louisiana,Iberville Parish
22049,32.30251776,-92.55692092, Louisiana,Jackson Parish
22051,29.74075478,-90.11115756, Louisiana,Jefferson Parish
22053,30.26896765,-92.81210004, Louisiana,Jefferson Davis Parish
22055,30.2049055,-92.06959876, Louisiana,Lafayette Parish
22057,29.52470226,-90.40976986, Louisiana,Lafourche Parish
22059,31.67884782,-92.15907765, Louisiana,LaSalle Parish
22061,32.6003154,-92.6659741, Louisiana,Lincoln Parish
22063,30.44143993,-90.73061664, Louisiana,Livingston Parish
22065,32.36918118,-91.23973355, Louisiana,Madison Parish
22067,32.81686191,-91.80421614, Louisiana,Morehouse Parish
22069,31.72321584,-93.09816516, Louisiana,Natchitoches Parish
22071,30.06971951,-89.92660315, Louisiana,Orleans Parish
22073,32.47645559,-92.15704172, Louisiana,Ouachita Parish
22075,29.42245447,-89.60322085, Louisiana,Plaquemines Parish
22077,30.71409502,-91.60209535, Louisiana,Pointe Coupee Parish
22079,31.19778499,-92.52997303, Louisiana,Rapides Parish
22081,32.09530039,-93.34213308, Louisiana,Red River Parish
22083,32.41391005,-91.76634876, Louisiana,Richland Parish
22085,31.56388699,-93.55433981, Louisiana,Sabine Parish
22087,29.87761636,-89.51887093, Louisiana,St. Bernard Parish
22089,29.90709658,-90.35555967, Louisiana,St. Charles Parish
22091,30.82210324,-90.71013176, Louisiana,St. Helena Parish
22093,30.02531716,-90.80212061, Louisiana,St. James Parish
22095,30.12597499,-90.4753503, Louisiana,St. John the Baptist Parish
22097,30.59724262,-92.00135806, Louisiana,St. Landry Parish
22099,30.13112107,-91.61403569, Louisiana,St. Martin Parish
22101,29.69262097,-91.44702164, Louisiana,St. Mary Parish
22103,30.40942847,-89.95642711, Louisiana,St. Tammany Parish
22105,30.62888673,-90.40664996, Louisiana,Tangipahoa Parish
22107,32.00760749,-91.32915234, Louisiana,Tensas Parish
22109,29.37343766,-90.82626855, Louisiana,Terrebonne Parish
22111,32.83121059,-92.3749373, Louisiana,Union Parish
22113,29.83517605,-92.30292538, Louisiana,Vermilion Parish
22115,31.10884837,-93.18153838, Louisiana,Vernon Parish
22117,30.85288548,-90.03866652, Louisiana,Washington Parish
22119,32.70847669,-93.33121835, Louisiana,Webster Parish
22121,30.46058217,-91.30989571, Louisiana,West Baton Rouge Parish
22123,32.78550125,-91.461201, Louisiana,West Carroll Parish
22125,30.87882871,-91.4148538, Louisiana,West Feliciana Parish
22127,31.94449367,-92.63789413, Louisiana,Winn Parish
23001,44.1664747,-70.20380627, Maine,Androscoggin County
23003,46.65926321,-68.59841248, Maine,Aroostook County
23005,43.8370751,-70.37226999, Maine,Cumberland County
23007,44.97330019,-70.44381045, Maine,Franklin County
23009,44.59816444,-68.38401854, Maine,Hancock County
23011,44.40759555,-69.76738544, Maine,Kennebec County
23013,44.11486325,-69.10529169, Maine,Knox County
23015,44.05996956,-69.54227124, Maine,Lincoln County
23017,44.49952995,-70.75682123, Maine,Oxford County
23019,45.40194593,-68.65020455, Maine,Penobscot County
23021,45.83839062,-69.2860223, Maine,Piscataquis County
23023,43.95415864,-69.85074999, Maine,Sagadahoc County
23025,45.51229767,-69.95995554, Maine,Somerset County
23027,44.4858305,-69.12061935, Maine,Waldo County
23029,45.01607142,-67.62813524, Maine,Washington County
23031,43.47808377,-70.71052375, Maine,York County
24001,39.62357628,-78.69280486, Maryland,Allegany County
24003,39.00670238,-76.60329337, Maryland,Anne Arundel County
24005,39.45784712,-76.62911955, Maryland,Baltimore County
24009,38.53961642,-76.56820632, Maryland,Calvert County
24011,38.87172293,-75.82904158, Maryland,Caroline County
24013,39.56453592,-77.02373735, Maryland,Carroll County
24015,39.56647682,-75.94627411, Maryland,Cecil County
24017,38.51092331,-76.98580666, Maryland,Charles County
24019,38.45413522,-76.02752426, Maryland,Dorchester County
24021,39.47296601,-77.39999394, Maryland,Frederick County
24023,39.52786077,-79.27355126, Maryland,Garrett County
24025,39.55010644,-76.3077594, Maryland,Harford County
24027,39.25305293,-76.93126208, Maryland,Howard County
24029,39.24976208,-76.04741541, Maryland,Kent County
24031,39.13676329,-77.20358245, Maryland,Montgomery County
24033,38.83070039,-76.8496441, Maryland,Prince George's County
24035,39.06198912,-76.03530977, Maryland,Queen Anne's County
24037,38.30058422,-76.6062928, Maryland,St. Mary's County
24039,38.1163542,-75.75118623, Maryland,Somerset County
24041,38.76618159,-76.10882561, Maryland,Talbot County
24043,39.60835778,-77.82002295, Maryland,Washington County
24045,38.37301947,-75.62705831, Maryland,Wicomico County
24047,38.21274277,-75.33200012, Maryland,Worcester County
24510,39.30211911,-76.61151012, Maryland,Baltimore city
25001,41.72980578,-70.28854339, Massachusetts,Barnstable County
25003,42.37428441,-73.20524838, Massachusetts,Berkshire County
25005,41.79228404,-71.10872211, Massachusetts,Bristol County
25007,41.40674725,-70.68763497, Massachusetts,Dukes County
25009,42.6687626,-70.94687179, Massachusetts,Essex County
25011,42.58119713,-72.58602547, Massachusetts,Franklin County
25013,42.13440424,-72.63235561, Massachusetts,Hampden County
25015,42.33997957,-72.65898478, Massachusetts,Hampshire County
25017,42.48607732,-71.39049229, Massachusetts,Middlesex County
25019,41.2942019,-70.08774729, Massachusetts,Nantucket County
25021,42.16073095,-71.20530408, Massachusetts,Norfolk County
25023,41.94070556,-70.80802823, Massachusetts,Plymouth County
25025,42.3279514,-71.07850442, Massachusetts,Suffolk County
25027,42.35026951,-71.90493363, Massachusetts,Worcester County
26001,44.6846864,-83.59507875, Michigan,Alcona County
26003,46.41292944,-86.60260122, Michigan,Alger County
26005,42.59147037,-85.89102866, Michigan,Allegan County
26007,45.03477666,-83.62212411, Michigan,Alpena County
26009,44.99690221,-85.15503082, Michigan,Antrim County
26011,44.0636262,-83.89277559, Michigan,Arenac County
26013,46.6720582,-88.36363591, Michigan,Baraga County
26015,42.59513984,-85.30834519, Michigan,Barry County
26017,43.70639106,-83.98731479, Michigan,Bay County
26019,44.63899297,-86.01608482, Michigan,Benzie County
26021,41.95447397,-86.4131308, Michigan,Berrien County
26023,41.91600556,-85.05929476, Michigan,Branch County
26025,42.24633834,-85.00493569, Michigan,Calhoun County
26027,41.91522292,-85.99405727, Michigan,Cass County
26029,45.37790017,-85.19614053, Michigan,Charlevoix County
26031,45.44787015,-84.50122149, Michigan,Cheboygan County
26033,46.29552653,-84.54353449, Michigan,Chippewa County
26035,43.98794227,-84.8481986, Michigan,Clare County
26037,42.94400871,-84.60145248, Michigan,Clinton County
26039,44.68255561,-84.61006219, Michigan,Crawford County
26041,45.9048491,-86.9080745, Michigan,Delta County
26043,46.00999672,-87.86961634, Michigan,Dickinson County
26045,42.59599185,-84.83740035, Michigan,Eaton County
26047,45.52625509,-84.89083249, Michigan,Emmet County
26049,43.02244215,-83.70589709, Michigan,Genesee County
26051,43.98901072,-84.38774817, Michigan,Gladwin County
26053,46.40862701,-89.69377193, Michigan,Gogebic County
26055,44.69565625,-85.55585247, Michigan,Grand Traverse County
26057,43.29265605,-84.60505416, Michigan,Gratiot County
26059,41.88753639,-84.59312019, Michigan,Hillsdale County
26061,46.89988536,-88.68495385, Michigan,Houghton County
26063,43.83353985,-83.04078453, Michigan,Huron County
26065,42.59716886,-84.37472069, Michigan,Ingham County
26067,42.94502238,-85.07413319, Michigan,Ionia County
26069,44.35486835,-83.63484895, Michigan,Iosco County
26071,46.20974132,-88.53136251, Michigan,Iron County
26073,43.64060976,-84.84664923, Michigan,Isabella County
26075,42.24807035,-84.42258681, Michigan,Jackson County
26077,42.24542231,-85.53038622, Michigan,Kalamazoo County
26079,44.68512729,-85.09085699, Michigan,Kalkaska County
26081,43.03197711,-85.54934642, Michigan,Kent County
26083,47.63197653,-88.41434263, Michigan,Keweenaw County
26085,43.99050893,-85.802173, Michigan,Lake County
26087,43.09052506,-83.22153148, Michigan,Lapeer County
26089,44.94430054,-85.80150326, Michigan,Leelanau County
26091,41.89475156,-84.06603727, Michigan,Lenawee County
26093,42.60302282,-83.91297209, Michigan,Livingston County
26095,46.47227431,-85.54471223, Michigan,Luce County
26097,46.07028979,-85.04980537, Michigan,Mackinac County
26099,42.69158356,-82.92752801, Michigan,Macomb County
26101,44.33352407,-86.05626916, Michigan,Manistee County
26103,46.4338914,-87.64043701, Michigan,Marquette County
26105,43.99509218,-86.24988902, Michigan,Mason County
26107,43.64064262,-85.32463223, Michigan,Mecosta County
26109,45.58038692,-87.55370409, Michigan,Menominee County
26111,43.64330771,-84.38804374, Michigan,Midland County
26113,44.33772443,-85.09256478, Michigan,Missaukee County
26115,41.92734151,-83.53749864, Michigan,Monroe County
26117,43.31082541,-85.15252824, Michigan,Montcalm County
26119,45.0275929,-84.12696227, Michigan,Montmorency County
26121,43.29123859,-86.15176712, Michigan,Muskegon County
26123,43.554374,-85.80070107, Michigan,Newaygo County
26125,42.66090111,-83.38595416, Michigan,Oakland County
26127,43.64124435,-86.26726673, Michigan,Oceana County
26129,44.33481032,-84.12725175, Michigan,Ogemaw County
26131,46.6652262,-89.31390481, Michigan,Ontonagon County
26133,43.98992088,-85.32566756, Michigan,Osceola County
26135,44.68192279,-84.12939244, Michigan,Oscoda County
26137,45.02085831,-84.59898295, Michigan,Otsego County
26139,42.95996803,-85.9969107, Michigan,Ottawa County
26141,45.34018577,-83.91498656, Michigan,Presque Isle County
26143,44.33473082,-84.61067651, Michigan,Roscommon County
26145,43.33433923,-84.0513121, Michigan,Saginaw County
26147,42.92655373,-82.67937954, Michigan,St. Clair County
26149,41.91441767,-85.52797979, Michigan,St. Joseph County
26151,43.42406072,-82.82055898, Michigan,Sanilac County
26153,46.19235734,-86.19972234, Michigan,Schoolcraft County
26155,42.953928,-84.14585902, Michigan,Shiawassee County
26157,43.46606813,-83.41897025, Michigan,Tuscola County
26159,42.25190229,-86.01939087, Michigan,Van Buren County
26161,42.253105,-83.83853204, Michigan,Washtenaw County
26163,42.28098405,-83.281255, Michigan,Wayne County
26165,44.33853602,-85.57712739, Michigan,Wexford County
27001,46.60962049,-93.4116826, Minnesota,Aitkin County
27003,45.27476015,-93.24604565, Minnesota,Anoka County
27005,46.93479392,-95.67158144, Minnesota,Becker County
27007,47.97373527,-94.93732139, Minnesota,Beltrami County
27009,45.69804958,-93.99514135, Minnesota,Benton County
27011,45.42712824,-96.41403739, Minnesota,Big Stone County
27013,44.03554215,-94.06699781, Minnesota,Blue Earth County
27015,44.24205652,-94.72562874, Minnesota,Brown County
27017,46.59180601,-92.67601019, Minnesota,Carlton County
27019,44.82017001,-93.8009918, Minnesota,Carver County
27021,46.95043611,-94.32603968, Minnesota,Cass County
27023,45.02343421,-95.56403693, Minnesota,Chippewa County
27025,45.5021011,-92.90861945, Minnesota,Chisago County
27027,46.89289518,-96.48761922, Minnesota,Clay County
27029,47.57992111,-95.37790562, Minnesota,Clearwater County
27031,47.90504893,-90.52629546, Minnesota,Cook County
27033,44.00715262,-95.18138802, Minnesota,Cottonwood County
27035,46.48096553,-94.06755609, Minnesota,Crow Wing County
27037,44.67172617,-93.06299363, Minnesota,Dakota County
27039,44.02238415,-92.86244324, Minnesota,Dodge County
27041,45.93348491,-95.45335469, Minnesota,Douglas County
27043,43.67381499,-93.94787458, Minnesota,Faribault County
27045,43.67394126,-92.08980382, Minnesota,Fillmore County
27047,43.67385583,-93.34884422, Minnesota,Freeborn County
27049,44.40849741,-92.7234195, Minnesota,Goodhue County
27051,45.93424769,-96.01139609, Minnesota,Grant County
27053,45.00761521,-93.47694895, Minnesota,Hennepin County
27055,43.67129565,-91.49143057, Minnesota,Houston County
27057,47.10778564,-94.91693868, Minnesota,Hubbard County
27059,45.56181234,-93.29487636, Minnesota,Isanti County
27061,47.51009045,-93.63092229, Minnesota,Itasca County
27063,43.67423373,-95.15398258, Minnesota,Jackson County
27065,45.9459309,-93.29275192, Minnesota,Kanabec County
27067,45.1526059,-95.00586446, Minnesota,Kandiyohi County
27069,48.77754106,-96.78317184, Minnesota,Kittson County
27071,48.24539665,-93.78352843, Minnesota,Koochiching County
27073,44.9973857,-96.17488219, Minnesota,Lac qui Parle County
27075,47.64270764,-91.44557998, Minnesota,Lake County
27077,48.77217001,-94.90274472, Minnesota,Lake of the Woods County
27079,44.37136597,-93.72844721, Minnesota,Le Sueur County
27081,44.41311883,-96.26688165, Minnesota,Lincoln County
27083,44.41327865,-95.83806103, Minnesota,Lyon County
27085,44.82367677,-94.27287017, Minnesota,McLeod County
27087,47.32557075,-95.80921485, Minnesota,Mahnomen County
27089,48.35825983,-96.37017407, Minnesota,Marshall County
27091,43.67429718,-94.55099908, Minnesota,Martin County
27093,45.12328869,-94.52839455, Minnesota,Meeker County
27095,45.93705297,-93.63236823, Minnesota,Mille Lacs County
27097,46.01265363,-94.27341528, Minnesota,Morrison County
27099,43.67142874,-92.75234549, Minnesota,Mower County
27101,44.02216709,-95.76328482, Minnesota,Murray County
27103,44.35291112,-94.24710352, Minnesota,Nicollet County
27105,43.67434621,-95.75329576, Minnesota,Nobles County
27107,47.32628443,-96.45620947, Minnesota,Norman County
27109,44.00374114,-92.40209944, Minnesota,Olmsted County
27111,46.40846929,-95.70835255, Minnesota,Otter Tail County
27113,48.06642577,-96.0370814, Minnesota,Pennington County
27115,46.12105238,-92.74070188, Minnesota,Pine County
27117,44.02301619,-96.25841142, Minnesota,Pipestone County
27119,47.77372465,-96.40134647, Minnesota,Polk County
27121,45.58606667,-95.44451209, Minnesota,Pope County
27123,45.01625271,-93.09872295, Minnesota,Ramsey County
27125,47.87197525,-96.09561104, Minnesota,Red Lake County
27127,44.40555844,-95.25207021, Minnesota,Redwood County
27129,44.72836381,-94.94553734, Minnesota,Renville County
27131,44.3543376,-93.29658715, Minnesota,Rice County
27133,43.67482683,-96.25296832, Minnesota,Rock County
27135,48.77501878,-95.81079919, Minnesota,Roseau County
27137,47.6048407,-92.46879855, Minnesota,St. Louis County
27139,44.6490231,-93.53340251, Minnesota,Scott County
27141,45.44447208,-93.77617511, Minnesota,Sherburne County
27143,44.5796592,-94.23164924, Minnesota,Sibley County
27145,45.55192576,-94.61078221, Minnesota,Stearns County
27147,44.02240351,-93.22627088, Minnesota,Steele County
27149,45.58613007,-96.00163705, Minnesota,Stevens County
27151,45.2829032,-95.68264092, Minnesota,Swift County
27153,46.06996226,-94.89785296, Minnesota,Todd County
27155,45.77298854,-96.47062949, Minnesota,Traverse County
27157,44.28424356,-92.23121312, Minnesota,Wabasha County
27159,46.58589171,-94.96968506, Minnesota,Wadena County
27161,44.02211116,-93.58720034, Minnesota,Waseca County
27163,45.03864533,-92.88429635, Minnesota,Washington County
27165,43.97823903,-94.61413846, Minnesota,Watonwan County
27167,46.35721532,-96.4684375, Minnesota,Wilkin County
27169,43.98772283,-91.78081305, Minnesota,Winona County
27171,45.17297924,-93.96234781, Minnesota,Wright County
27173,44.71710183,-95.86842453, Minnesota,Yellow Medicine County
28001,31.47669768,-91.35326037, Mississippi,Adams County
28003,34.88084463,-88.57996173, Mississippi,Alcorn County
28005,31.17467303,-90.80501621, Mississippi,Amite County
28007,33.08658803,-89.57838564, Mississippi,Attala County
28009,34.81681228,-89.18945516, Mississippi,Benton County
28011,33.79696941,-90.87372121, Mississippi,Bolivar County
28013,33.93683395,-89.33686647, Mississippi,Calhoun County
28015,33.44834567,-89.91994479, Mississippi,Carroll County
28017,33.91983202,-88.9481545, Mississippi,Chickasaw County
28019,33.34598242,-89.24809382, Mississippi,Choctaw County
28021,31.97061673,-90.90702196, Mississippi,Claiborne County
28023,32.04158545,-88.6889622, Mississippi,Clarke County
28025,33.65358105,-88.77784255, Mississippi,Clay County
28027,34.22772299,-90.60415045, Mississippi,Coahoma County
28029,31.86977774,-90.44565118, Mississippi,Copiah County
28031,31.63225413,-89.55389939, Mississippi,Covington County
28033,34.87625235,-89.99091418, Mississippi,DeSoto County
28035,31.18961454,-89.25832496, Mississippi,Forrest County
28037,31.47786634,-90.89672989, Mississippi,Franklin County
28039,30.86259065,-88.64436789, Mississippi,George County
28041,31.21444233,-88.63922281, Mississippi,Greene County
28043,33.77036166,-89.80245083, Mississippi,Grenada County
28045,30.41830223,-89.48851033, Mississippi,Hancock County
28047,30.51359752,-89.12467576, Mississippi,Harrison County
28049,32.2656285,-90.44435448, Mississippi,Hinds County
28051,33.12345854,-90.08923538, Mississippi,Holmes County
28053,33.12825718,-90.52252707, Mississippi,Humphreys County
28055,32.72531359,-90.97392828, Mississippi,Issaquena County
28057,34.27993475,-88.3606733, Mississippi,Itawamba County
28059,30.54020656,-88.64184064, Mississippi,Jackson County
28061,32.01922104,-89.11786866, Mississippi,Jasper County
28063,31.73397872,-91.03764977, Mississippi,Jefferson County
28065,31.56884708,-89.8267099, Mississippi,Jefferson Davis County
28067,31.62257767,-89.168969, Mississippi,Jones County
28069,32.75462946,-88.64105766, Mississippi,Kemper County
28071,34.35687874,-89.48490961, Mississippi,Lafayette County
28073,31.20572971,-89.5077704, Mississippi,Lamar County
28075,32.40419769,-88.66229662, Mississippi,Lauderdale County
28077,31.55147224,-90.10841127, Mississippi,Lawrence County
28079,32.7536828,-89.52402044, Mississippi,Leake County
28081,34.2918775,-88.68149954, Mississippi,Lee County
28083,33.55545125,-90.29900733, Mississippi,Leflore County
28085,31.53288662,-90.45391915, Mississippi,Lincoln County
28087,33.47386518,-88.4419153, Mississippi,Lowndes County
28089,32.63389156,-90.03513564, Mississippi,Madison County
28091,31.23132643,-89.8209217, Mississippi,Marion County
28093,34.76216286,-89.50299462, Mississippi,Marshall County
28095,33.89236763,-88.4808438, Mississippi,Monroe County
28097,33.49419589,-89.61729103, Mississippi,Montgomery County
28099,32.75339664,-89.11726492, Mississippi,Neshoba County
28101,32.40021118,-89.11843336, Mississippi,Newton County
28103,33.11009499,-88.56949061, Mississippi,Noxubee County
28105,33.42491685,-88.87905132, Mississippi,Oktibbeha County
28107,34.36398677,-89.95064249, Mississippi,Panola County
28109,30.77090935,-89.58677275, Mississippi,Pearl River County
28111,31.17161885,-88.99281835, Mississippi,Perry County
28113,31.17507789,-90.40392572, Mississippi,Pike County
28115,34.226046,-89.03636807, Mississippi,Pontotoc County
28117,34.61810501,-88.51986294, Mississippi,Prentiss County
28119,34.25157572,-90.28908, Mississippi,Quitman County
28121,32.26469147,-89.94537876, Mississippi,Rankin County
28123,32.4067041,-89.53789439, Mississippi,Scott County
28125,32.88149103,-90.8159538, Mississippi,Sharkey County
28127,31.91282117,-89.91716179, Mississippi,Simpson County
28129,32.01744532,-89.50644846, Mississippi,Smith County
28131,30.79187949,-89.11547539, Mississippi,Stone County
28133,33.60192578,-90.58882684, Mississippi,Sunflower County
28135,33.95339918,-90.1729398, Mississippi,Tallahatchie County
28137,34.65133709,-89.94485778, Mississippi,Tate County
28139,34.76872156,-88.90988194, Mississippi,Tippah County
28141,34.74023475,-88.23917219, Mississippi,Tishomingo County
28143,34.64967704,-90.37481167, Mississippi,Tunica County
28145,34.49162015,-89.00776006, Mississippi,Union County
28147,31.14971548,-90.10446654, Mississippi,Walthall County
28149,32.35810271,-90.83352619, Mississippi,Warren County
28151,33.28392041,-90.94196237, Mississippi,Washington County
28153,31.64135687,-88.69573913, Mississippi,Wayne County
28155,33.61300486,-89.28392912, Mississippi,Webster County
28157,31.16078225,-91.31018819, Mississippi,Wilkinson County
28159,33.08747908,-89.03391385, Mississippi,Winston County
28161,34.02824175,-89.7076205, Mississippi,Yalobusha County
28163,32.77890365,-90.39656148, Mississippi,Yazoo County
29001,40.19058551,-92.60078167, Missouri,Adair County
29003,39.98492163,-94.80163024, Missouri,Andrew County
29005,40.43238737,-95.42970639, Missouri,Atchison County
29007,39.215877,-91.84242683, Missouri,Audrain County
29009,36.70978521,-93.82919888, Missouri,Barry County
29011,37.50207671,-94.34757022, Missouri,Barton County
29013,38.25271289,-94.34113157, Missouri,Bates County
29015,38.29503305,-93.28756116, Missouri,Benton County
29017,37.32449052,-90.02725304, Missouri,Bollinger County
29019,38.99186229,-92.30723575, Missouri,Boone County
29021,39.65816401,-94.80138942, Missouri,Buchanan County
29023,36.71462476,-90.40421163, Missouri,Butler County
29025,39.65620858,-93.98308093, Missouri,Caldwell County
29027,38.83674754,-91.92186505, Missouri,Callaway County
29029,38.02199522,-92.76083747, Missouri,Camden County
29031,37.38489388,-89.6843587, Missouri,Cape Girardeau County
29033,39.42762566,-93.50626255, Missouri,Carroll County
29035,36.94160441,-90.96051322, Missouri,Carter County
29037,38.64789422,-94.353399, Missouri,Cass County
29039,37.72391475,-93.85445441, Missouri,Cedar County
29041,39.51499357,-92.9629191, Missouri,Chariton County
29043,36.9711783,-93.18537118, Missouri,Christian County
29045,40.41040752,-91.73661677, Missouri,Clark County
29047,39.31132056,-94.41850862, Missouri,Clay County
29049,39.6013098,-94.40465394, Missouri,Clinton County
29051,38.50455671,-92.27860244, Missouri,Cole County
29053,38.844478,-92.80896081, Missouri,Cooper County
29055,37.97663738,-91.30528104, Missouri,Crawford County
29057,37.431814,-93.8503345, Missouri,Dade County
29059,37.6811355,-93.02127031, Missouri,Dallas County
29061,39.96145298,-93.98519678, Missouri,Daviess County
29063,39.89201062,-94.40476508, Missouri,DeKalb County
29065,37.60663134,-91.50790473, Missouri,Dent County
29067,36.9325593,-92.49905109, Missouri,Douglas County
29069,36.27167174,-90.09122243, Missouri,Dunklin County
29071,38.41127108,-91.07522826, Missouri,Franklin County
29073,38.43947277,-91.50847147, Missouri,Gasconade County
29075,40.21097916,-94.40944419, Missouri,Gentry County
29077,37.2575872,-93.34230916, Missouri,Greene County
29079,40.11406587,-93.56509276, Missouri,Grundy County
29081,40.35570088,-93.99222144, Missouri,Harrison County
29083,38.38482826,-93.79293734, Missouri,Henry County
29085,37.94163617,-93.3203037, Missouri,Hickory County
29087,40.09799248,-95.2163888, Missouri,Holt County
29089,39.1435761,-92.69756691, Missouri,Howard County
29091,36.77383887,-91.88683935, Missouri,Howell County
